emp_title,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,annual_income_joint,verification_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,interest_rate,installment,grade,sub_grade,issue_month,loan_status,initial_listing_status,disbursement_method,balance,paid_total,paid_principal,paid_interest,paid_late_fees
medical receptionist,10.0,VA,RENT,45000.0,Verified,6.43,,,,0,,2007,1,16,10,53700,22799,0,0,,0,0,0,6,8.0,10,0.0,0,5,30700,13,10,7,0,100.0,0,0,debt_consolidation,individual,16000,36,9.93,515.75,B,B2,Feb-2018,Current,whole,Cash,14447.46,2054.17,1552.54,501.63,0.0
cashier supervisor,2.0,OH,RENT,41000.0,Not Verified,16.04,,,,0,,2008,1,25,12,47424,9501,0,0,,0,0,2,1,12.0,12,0.0,0,5,17300,17,10,9,0,100.0,0,0,vacation,individual,10000,36,6.08,304.59,A,A2,Feb-2018,Current,fractional,Cash,8976.56,1211.6,1023.44,188.16,0.0
,,CA,OWN,30000.0,Source Verified,5.92,,,,0,,2002,1,21,8,19100,2385,0,1,,0,0,0,8,1.0,8,0.0,0,4,16900,18,8,5,0,100.0,0,1,other,individual,10000,36,10.41,324.61,B,B3,Mar-2018,Current,whole,Cash,9280.21,968.05,719.79,248.26,0.0
project manager,4.0,MD,RENT,132000.0,Source Verified,13.51,,,,0,52.0,2001,2,15,6,267145,198809,0,0,52.0,0,0,2,4,2.0,6,0.0,0,2,17100,7,4,4,0,93.3,0,0,debt_consolidation,individual,40000,36,7.97,1252.91,A,A5,Jan-2018,Current,whole,Cash,34997.78,6246.84,5002.22,1244.62,0.0
funeral director,10.0,IL,MORTGAGE,140000.0,Source Verified,14.98,,,,0,,2005,7,29,16,297442,48040,0,1,,0,0,2,4,2.0,16,0.0,0,2,16000,19,13,6,3,100.0,0,1,debt_consolidation,individual,12000,36,10.91,392.36,B,B4,Jan-2018,Current,whole,Cash,10557.71,1954.53,1442.29,512.24,0.0
,,CO,MORTGAGE,30000.0,Not Verified,3.88,,,,0,,2004,2,29,6,244155,1618,0,1,,0,0,0,2,1.0,5,0.0,0,3,14200,11,5,3,4,100.0,0,1,vacation,individual,2500,36,9.44,80.02,B,B1,Jan-2018,Current,fractional,Cash,2193.45,398.79,306.55,92.24,0.0
manager,6.0,NY,RENT,90000.0,Verified,1.27,,,,0,,2007,4,11,6,34800,3577,0,0,,0,0,0,0,4.0,6,0.0,0,2,31300,9,6,3,0,100.0,0,0,home_improvement,individual,40000,36,5.31,1204.42,A,A1,Feb-2018,Current,whole,Cash,36904.08,3601.46,3095.92,505.54,0.0
customer service,10.0,MI,MORTGAGE,120000.0,Source Verified,3.02,,,,0,,2003,4,60,24,97186,34969,0,0,,0,0,18,10,4.0,24,0.0,0,1,36500,26,6,1,3,100.0,0,0,debt_consolidation,individual,31000,60,7.35,618.97,A,A4,Jan-2018,Current,whole,Cash,28828.08,3082.19,2171.92,910.27,0.0
contracting officer,2.0,WA,RENT,38411.0,Not Verified,9.41,,,,0,47.0,2007,1,26,12,68553,56754,0,0,47.0,0,0,9,4,2.0,12,0.0,0,0,0,6,3,3,0,92.3,0,0,debt_consolidation,individual,16000,36,10.91,523.14,B,B4,Feb-2018,Current,whole,Cash,14468.58,2082.86,1531.42,551.44,0.0
truck driver,5.0,WA,RENT,60000.0,Source Verified,1.0,,,,0,,2006,3,8,2,2300,822,0,0,,0,0,0,2,4.0,2,0.0,0,2,2300,4,2,2,0,100.0,0,0,credit_card,individual,6000,36,7.96,187.91,A,A5,Mar-2018,Current,whole,Cash,5702.8,370.51,297.2,73.31,0.0
registered nurse,10.0,VA,MORTGAGE,65000.0,Source Verified,6.46,,,,0,,1987,1,10,5,13000,11278,0,1,,0,0,0,1,5.0,5,0.0,0,3,9600,7,5,5,2,100.0,0,1,debt_consolidation,individual,13500,36,10.42,438.28,B,B3,Jan-2018,Current,fractional,Cash,11866.6,2175.77,1633.4,542.37,0.0
dsr,9.0,OK,MORTGAGE,128000.0,Source Verified,16.74,186000.0,Source Verified,12.37,0,,2006,3,19,9,109732,68071,0,1,,0,289,2,3,4.0,9,0.0,0,3,27000,10,7,5,0,100.0,0,1,other,joint,6000,36,6.72,184.5,A,A3,Mar-2018,Current,whole,Cash,5544.76,549.02,455.24,93.78,0.0
,,NC,MORTGAGE,75000.0,Not Verified,13.26,,,,1,20.0,1982,0,21,11,548130,18408,0,0,,0,0,2,2,20.0,11,0.0,0,3,9900,12,7,4,3,90.5,0,0,home_improvement,individual,5000,36,6.07,152.27,A,A2,Mar-2018,Current,whole,Cash,4617.13,455.12,382.87,72.25,0.0
sales manager,4.0,MA,MORTGAGE,120000.0,Verified,15.86,,,,0,,1984,0,31,14,799435,48926,0,0,,0,0,2,3,,14,0.0,0,4,57900,15,10,5,7,100.0,0,0,home_improvement,individual,6000,36,5.31,180.67,A,A1,Mar-2018,Current,whole,Cash,5535.59,540.24,464.41,75.83,0.0
"svp, americas",3.0,CA,MORTGAGE,280000.0,Source Verified,9.36,,,,0,40.0,2005,3,17,8,817553,48645,0,0,,0,3450,4,4,5.0,8,0.0,0,1,10000,4,3,2,3,76.5,0,0,home_improvement,individual,12000,36,10.41,389.53,B,B3,Mar-2018,Current,whole,Cash,11136.26,1154.71,863.74,290.97,0.0
electrician,4.0,VA,MORTGAGE,65000.0,Source Verified,47.67,135000.0,Source Verified,23.88,0,,2002,0,24,12,172218,100661,0,0,,0,0,4,1,,12,0.0,0,5,43200,14,8,7,3,100.0,0,0,debt_consolidation,joint,30000,36,7.34,930.99,A,A4,Mar-2018,Current,whole,Cash,28500.44,1880.34,1499.56,380.78,0.0
it specialist,7.0,MD,RENT,116365.0,Not Verified,9.42,,,,0,70.0,2002,3,39,10,160261,69197,0,0,70.0,0,0,2,8,6.0,10,0.0,0,2,70000,16,8,2,3,97.4,0,0,credit_card,individual,12000,36,5.31,361.33,A,A1,Mar-2018,Current,whole,Cash,11071.21,1080.45,928.79,151.66,0.0
supervisor,10.0,IN,MORTGAGE,52000.0,Not Verified,0.83,,,,0,,2005,0,16,3,139800,704,0,0,,0,0,0,0,15.0,3,0.0,0,1,4300,6,2,1,2,100.0,0,0,debt_consolidation,individual,10000,36,5.31,301.11,A,A1,Mar-2018,Current,whole,Cash,9226.01,900.38,773.99,126.39,0.0
consultant,9.0,OR,RENT,165000.0,Source Verified,10.81,,,,0,,2005,0,21,15,165900,75616,0,0,,0,0,2,2,19.0,15,0.0,0,7,107600,17,13,10,0,100.0,0,0,debt_consolidation,individual,20000,36,7.96,626.36,A,A5,Feb-2018,Current,whole,Cash,18509.07,1870.24,1490.93,379.31,0.0
facilities operations manager,5.0,TX,RENT,94500.0,Not Verified,19.16,,,,0,,1988,1,32,25,142190,42892,0,0,,0,0,2,4,1.0,25,0.0,0,12,66200,24,23,13,0,100.0,0,0,debt_consolidation,individual,10000,36,6.08,304.59,A,A2,Jan-2018,Current,whole,Cash,8095.41,2125.78,1904.59,221.19,0.0
administration,2.0,CO,OWN,29000.0,Verified,1.16,,,,0,,2008,0,11,7,14500,981,0,0,,0,1844,0,3,,7,0.0,0,1,11000,7,7,1,0,100.0,0,0,debt_consolidation,individual,12000,36,10.91,392.36,B,B4,Jan-2018,Fully Paid,whole,Cash,0.0,12004.9128333332,12000.0,4.91,0.0
 district manager,10.0,OK,MORTGAGE,89000.0,Not Verified,10.96,,,,0,,2002,2,25,9,407708,29434,0,0,,0,0,1,3,3.0,9,0.0,0,3,32500,7,5,3,10,100.0,0,0,debt_consolidation,individual,15000,36,5.32,451.73,A,A1,Feb-2018,Current,whole,Cash,13448.8,1802.49,1551.2,251.29,0.0
sales director international ,2.0,FL,OWN,145000.0,Not Verified,16.98,,,,0,,1991,8,23,14,232382,89533,0,1,,0,0,4,7,2.0,14,0.0,0,5,124000,13,10,5,0,100.0,1,0,home_improvement,individual,25000,36,6.72,768.74,A,A3,Jan-2018,Current,whole,Cash,21820.89,3834.37,3179.11,655.26,0.0
senior analyst,4.0,GA,MORTGAGE,80000.0,Source Verified,0.38,,,,0,,2010,3,10,4,233000,1959,0,0,,0,0,0,3,8.0,4,0.0,0,2,54500,6,3,2,1,100.0,0,0,home_improvement,individual,30000,60,9.44,629.18,B,B1,Jan-2018,Current,whole,Cash,28002.93,3114.43,1997.07,1117.36,0.0
medical laboratory scientist,4.0,OH,OWN,56000.0,Source Verified,14.05,,,,0,,2005,4,10,8,257544,27237,0,0,,0,0,2,3,0.0,8,0.0,0,3,20200,5,5,4,2,100.0,0,0,credit_card,individual,16000,36,5.32,481.84,A,A1,Jan-2018,Current,fractional,DirectPay,13927.17,2399.74,2072.83,326.91,0.0
network infrastructure engineer,2.0,NJ,RENT,150000.0,Not Verified,13.89,,,,0,,1999,4,39,17,125545,61678,0,1,,0,0,4,8,1.0,17,0.0,0,6,37200,25,13,9,3,100.0,0,1,debt_consolidation,individual,12000,36,6.72,369.0,A,A3,Feb-2018,Current,whole,Cash,10782.62,1500.64,1217.38,283.26,0.0
director technology,6.0,CA,RENT,250000.0,Not Verified,8.56,,,,0,25.0,2000,1,21,10,137107,56938,0,0,25.0,0,0,2,1,3.0,10,0.0,0,2,43500,14,7,4,1,90.5,0,0,debt_consolidation,individual,40000,36,10.41,1298.41,B,B3,Mar-2018,Current,fractional,Cash,37120.94,3848.96,2879.06,969.9,0.0
area sales director,0.0,NC,OWN,50000.0,Source Verified,12.1,,,,0,,1989,3,30,18,75685,16117,0,1,,0,0,1,5,6.0,18,0.0,0,3,34500,21,17,6,1,100.0,0,1,other,individual,16000,60,9.43,335.49,B,B1,Mar-2018,Current,whole,Cash,15553.63,712.71,446.37,266.34,0.0
director of operations,10.0,IN,MORTGAGE,109000.0,Not Verified,24.04,,,,0,,2006,0,20,12,538671,77561,0,0,,0,0,2,4,16.0,12,0.0,0,5,42400,14,9,9,2,100.0,0,0,home_improvement,individual,12000,36,7.96,375.82,A,A5,Mar-2018,Current,whole,Cash,11405.6,746.33,594.4,151.93,0.0
vice president ocean services,1.0,IL,MORTGAGE,250000.0,Not Verified,16.78,,,,0,,1995,6,37,17,618071,122516,0,0,,0,0,5,6,4.0,17,0.0,0,4,153100,18,11,5,4,100.0,0,0,debt_consolidation,individual,10000,60,9.44,209.73,B,B1,Feb-2018,Current,whole,Cash,9469.53,833.68,530.47,303.21,0.0
owner/director,7.0,NJ,MORTGAGE,85000.0,Source Verified,21.68,,,,0,34.0,2002,2,21,10,237534,105538,0,0,,0,50,1,3,2.0,10,0.0,0,6,38500,13,8,7,1,81.0,0,0,credit_card,individual,30000,60,6.07,580.97,A,A2,Mar-2018,Current,whole,DirectPay,28705.82,1722.68,1294.18,428.5,0.0
mechanical engineer,5.0,UT,MORTGAGE,73000.0,Source Verified,13.08,,,,0,,2005,4,22,9,264630,41947,0,0,,0,167,1,8,2.0,9,0.0,0,3,51900,13,7,3,2,100.0,0,0,credit_card,individual,25000,36,7.35,775.94,A,A4,Jan-2018,Current,fractional,Cash,21847.54,3859.28,3152.46,706.82,0.0
operating engineer,3.0,MI,MORTGAGE,80000.0,Source Verified,10.5,,,,0,,2004,2,16,5,42153,19965,0,0,,0,0,1,2,6.0,5,0.0,0,1,8500,10,4,3,1,100.0,0,0,house,individual,30000,60,9.43,629.04,B,B1,Mar-2018,Current,whole,Cash,28588.97,2137.78,1411.03,726.75,0.0
assistant director,5.0,FL,RENT,97000.0,Not Verified,9.39,,,,0,,2011,0,6,5,41863,19186,0,0,,0,0,1,3,18.0,5,0.0,0,2,17800,3,2,2,0,100.0,0,0,debt_consolidation,individual,5000,36,6.08,152.3,A,A2,Feb-2018,Current,whole,DirectPay,4488.26,604.98,511.74,93.24,0.0
surgeon ,0.0,CA,RENT,60000.0,Source Verified,17.0,,,,1,13.0,2005,4,45,14,563308,555502,1,0,13.0,0,0,5,3,8.0,14,0.0,0,3,31000,10,9,4,0,93.3,0,0,credit_card,individual,13000,36,5.32,391.5,A,A1,Feb-2018,Current,whole,DirectPay,11655.63,1562.16,1344.37,217.79,0.0
manager,10.0,MN,MORTGAGE,65000.0,Source Verified,19.55,,,,0,,2009,0,13,6,221183,46055,0,0,,0,0,2,2,,6,0.0,0,1,39000,6,3,1,1,100.0,0,0,debt_consolidation,individual,12000,36,5.32,361.38,A,A1,Feb-2018,Current,whole,Cash,10759.06,1438.43,1240.94,197.49,0.0
oral maxillofacial surgeon ,9.0,NY,MORTGAGE,275000.0,Not Verified,1.48,,,,0,,2001,0,22,8,218147,12651,0,0,,0,0,0,0,22.0,8,0.0,0,3,44700,9,7,3,3,100.0,0,0,debt_consolidation,individual,40000,60,9.44,838.91,B,B1,Jan-2018,Current,whole,Cash,37337.22,4173.57,2662.78,1510.79,0.0
education contractor,10.0,CA,MORTGAGE,100000.0,Source Verified,6.25,350000.0,Source Verified,7.59,0,,2001,0,13,10,291519,100941,0,0,,0,0,3,3,,10,0.0,0,2,56500,7,6,3,1,100.0,0,0,debt_consolidation,joint,35000,36,6.07,1065.88,A,A2,Mar-2018,Current,whole,Cash,32319.97,3185.84,2680.03,505.81,0.0
engineer,5.0,ID,MORTGAGE,180000.0,Not Verified,15.41,,,,0,,2007,1,35,18,421680,135944,0,0,,0,0,10,5,6.0,18,0.0,0,4,46600,11,7,4,1,100.0,0,0,credit_card,individual,40000,36,5.31,1204.42,A,A1,Mar-2018,Current,whole,DirectPay,36904.08,3589.66,3095.92,493.74,0.0
district manager ,10.0,TN,RENT,90000.0,Source Verified,14.59,,,,0,,1999,1,48,26,152018,51578,0,0,,0,0,2,6,4.0,26,0.0,0,3,75900,33,23,3,2,100.0,0,0,moving,individual,15000,60,9.43,314.52,B,B1,Mar-2018,Current,whole,Cash,14405.42,935.7,594.58,341.12,0.0
program manager,5.0,CA,RENT,97000.0,Source Verified,8.56,,,,0,33.0,2014,1,16,12,78813,24379,0,0,,0,0,2,5,11.0,12,0.0,0,4,47300,13,10,5,0,93.8,0,0,other,individual,18000,36,6.72,553.49,A,A3,Feb-2018,Current,whole,Cash,16173.97,2207.24,1826.03,381.21,0.0
shipping and receiving ,10.0,MI,MORTGAGE,32760.0,Verified,17.0,,,,0,,2012,4,19,11,142051,8506,0,0,,0,0,1,8,0.0,11,0.0,0,2,4000,10,9,6,1,100.0,0,0,debt_consolidation,individual,12000,36,10.41,389.53,B,B3,Mar-2018,Current,whole,Cash,11136.26,1161.65,863.74,297.91,0.0
brand ambassador/promotional model,2.0,FL,RENT,33197.0,Source Verified,8.35,,,,0,,2008,1,6,6,19300,9246,0,0,,0,0,0,4,9.0,6,0.0,0,5,18700,6,6,5,0,100.0,0,0,major_purchase,individual,6000,36,9.92,193.38,B,B2,Mar-2018,Current,whole,Cash,5565.08,576.83,434.92,141.91,0.0
sen network analyst,10.0,AZ,MORTGAGE,122000.0,Source Verified,18.83,,,,0,,1995,6,55,19,346595,72213,0,2,,0,0,3,12,6.0,19,0.0,0,5,53300,25,14,8,3,100.0,1,1,debt_consolidation,individual,30000,60,10.9,650.78,B,B4,Feb-2018,Current,whole,Cash,28854.82,1934.17,1145.18,788.99,0.0
manager ,5.0,MI,OWN,55000.0,Verified,6.13,,,,0,,2014,2,3,3,18634,11521,0,0,,0,0,0,2,9.0,3,0.0,0,1,7000,2,2,1,0,100.0,0,0,debt_consolidation,individual,17000,36,10.41,551.83,B,B3,Mar-2018,Current,whole,Cash,15776.38,1635.83,1223.62,412.21,0.0
letter carrier,10.0,TX,MORTGAGE,72500.0,Not Verified,12.78,,,,0,,1995,1,20,11,259900,21926,0,0,,0,0,1,4,8.0,11,0.0,0,5,18500,10,7,7,4,100.0,0,0,debt_consolidation,individual,22000,36,6.71,676.39,A,A3,Mar-2018,Current,whole,Cash,20330.58,2012.77,1669.42,343.35,0.0
business system technician,10.0,FL,RENT,70000.0,Not Verified,19.03,,,,0,,1994,0,36,13,88300,53137,0,0,,0,0,2,3,,13,0.0,0,2,23800,19,11,5,0,100.0,0,0,debt_consolidation,individual,15000,36,7.35,465.57,A,A4,Feb-2018,Current,whole,Cash,13491.43,1856.16,1508.57,347.59,0.0
director ,2.0,CO,MORTGAGE,180000.0,Source Verified,15.36,,,,0,,2002,5,32,10,585684,137891,0,1,,0,0,5,6,2.0,10,0.0,0,2,8500,11,4,2,4,100.0,0,1,credit_card,individual,15000,36,7.97,469.84,A,A5,Feb-2018,Current,whole,Cash,13504.32,1872.72,1495.68,377.04,0.0
administrative assistant,9.0,SC,OWN,38000.0,Source Verified,22.25,,,,0,,2002,0,28,7,40964,19326,0,0,,0,0,4,5,,7,0.0,0,1,11500,15,3,2,1,100.0,0,0,home_improvement,individual,5000,36,6.07,152.27,A,A2,Mar-2018,Current,whole,Cash,4494.69,551.17,505.31,45.86,0.0
and assist,10.0,NY,MORTGAGE,50000.0,Source Verified,26.89,110000.0,Source Verified,18.92,0,,1996,0,15,10,157535,32399,0,0,,0,0,1,5,,10,0.0,0,6,38200,10,7,7,3,100.0,0,0,credit_card,joint,20000,36,6.07,609.08,A,A2,Mar-2018,Current,fractional,Cash,18468.54,1813.75,1531.46,282.29,0.0
registered nurse,0.0,LA,MORTGAGE,62000.0,Not Verified,4.51,147000.0,Not Verified,4.28,1,16.0,1999,1,35,14,386100,20570,0,0,,0,0,0,0,1.0,14,0.0,0,0,19000,20,13,2,4,91.4,0,0,other,joint,40000,60,7.34,798.49,A,A4,Mar-2018,Current,whole,Cash,38328.35,2379.16,1671.65,707.51,0.0
nurse ,3.0,SC,MORTGAGE,85000.0,Not Verified,26.97,,,,0,,2005,3,39,23,228526,81602,0,0,,0,4174,8,5,2.0,23,0.0,0,3,21000,22,14,4,3,100.0,0,0,debt_consolidation,individual,17000,36,6.07,517.72,A,A2,Mar-2018,Current,whole,Cash,16134.36,1029.71,865.64,164.07,0.0
marine mechanic,6.0,WA,MORTGAGE,65000.0,Verified,18.82,,,,0,47.0,2003,4,35,13,340300,27022,0,0,47.0,0,0,2,13,4.0,13,0.0,0,6,30200,22,10,9,3,88.6,0,0,debt_consolidation,individual,6500,36,10.42,211.03,B,B3,Feb-2018,Current,whole,Cash,5838.25,875.36,661.75,213.61,0.0
clinical engineer,4.0,MA,RENT,92000.0,Not Verified,24.99,,,,0,,2001,4,27,6,142546,96275,0,0,,0,0,4,3,5.0,6,0.0,0,1,27000,16,2,1,0,100.0,0,0,debt_consolidation,individual,25450,36,7.97,797.16,A,A5,Jan-2018,Fully Paid,whole,Cash,0.0,25456.4768881943,25450.0,6.48,0.0
maintenance,2.0,NJ,RENT,40000.0,Not Verified,15.84,,,,0,60.0,1991,3,27,15,74405,26870,0,1,,0,0,0,5,1.0,15,,0,12,66405,25,15,8,1,96.0,1,0,debt_consolidation,individual,18000,36,9.93,580.22,B,B2,Jan-2018,Current,whole,Cash,15807.67,2891.17,2192.33,698.84,0.0
vp,8.0,OH,MORTGAGE,135000.0,Source Verified,17.8,,,,0,,2001,4,27,14,373878,48203,0,0,,0,34,4,4,10.0,14,0.0,0,9,27100,16,9,9,2,100.0,0,0,debt_consolidation,individual,19200,60,11.98,426.9,B,B5,Mar-2018,Current,whole,Cash,18487.26,1343.66,712.74,630.92,0.0
saws,1.0,OK,RENT,35000.0,Verified,27.91,60000.0,Source Verified,25.66,0,,1999,5,25,12,83253,29899,0,0,,0,0,4,8,3.0,12,0.0,0,0,17900,10,8,2,0,100.0,0,0,credit_card,joint,9000,36,7.97,281.91,A,A5,Jan-2018,Current,whole,Cash,7874.47,1405.57,1125.53,280.04,0.0
ditect support proffessional,7.0,MD,RENT,85000.0,Not Verified,9.52,,,,0,,2008,0,24,6,46700,9767,0,0,,0,0,1,1,22.0,6,0.0,0,1,23000,13,5,1,0,100.0,0,0,debt_consolidation,individual,18000,36,6.07,548.17,A,A2,Mar-2018,Current,whole,Cash,17083.45,1090.27,916.55,173.72,0.0
supervisor,9.0,CA,RENT,68000.0,Not Verified,13.06,,,,0,,2004,0,12,6,44257,33488,0,1,,0,0,1,4,16.0,6,0.0,0,3,17900,5,5,4,0,100.0,0,1,debt_consolidation,individual,13000,36,10.91,425.05,B,B4,Feb-2018,Current,whole,DirectPay,11755.73,1692.32,1244.27,448.05,0.0
care nurse ,7.0,FL,RENT,67400.0,Verified,1.83,,,,0,,2007,0,4,3,15100,2973,0,0,,0,0,0,1,20.0,3,0.0,0,1,5900,4,3,2,0,100.0,0,0,medical,individual,24000,36,6.72,737.99,A,A3,Jan-2018,Current,whole,Cash,20948.06,3680.99,3051.94,629.05,0.0
consultant,0.0,VA,RENT,70000.0,Source Verified,0.86,,,,0,,2013,0,4,3,8500,262,0,0,,0,0,0,2,,3,0.0,0,2,7500,4,3,2,0,100.0,0,0,other,individual,1000,36,7.97,31.33,A,A5,Feb-2018,Current,whole,Cash,900.26,124.43,99.74,24.69,0.0
lead clerk,10.0,CA,RENT,73000.0,Not Verified,18.99,,,,0,,1995,2,23,14,104181,40790,0,0,,0,0,3,4,3.0,14,0.0,0,4,35600,17,11,4,0,100.0,0,0,vacation,individual,5600,36,7.96,175.39,A,A5,Mar-2018,Current,fractional,Cash,5182.51,523.69,417.49,106.2,0.0
store manager,10.0,CA,MORTGAGE,87000.0,Not Verified,19.67,,,,0,,1997,0,22,9,426217,33491,0,0,,0,160,3,4,14.0,9,0.0,0,3,13400,12,5,3,2,95.5,0,0,debt_consolidation,individual,4800,36,9.44,153.63,B,B1,Jan-2018,Current,whole,Cash,3910.67,1059.35,889.33,170.02,0.0
vp of east coast operations ,0.0,IL,MORTGAGE,200000.0,Source Verified,5.54,222800.0,Source Verified,6.01,2,10.0,1981,0,27,12,311281,21309,0,0,,0,0,3,5,13.0,12,0.0,0,2,30600,16,8,5,3,92.6,0,0,other,joint,1650,36,7.35,51.22,A,A4,Jan-2018,Current,whole,Cash,1441.89,257.04,208.11,48.93,0.0
process engineer,3.0,NY,MORTGAGE,100000.0,Verified,26.82,,,,0,,2000,3,41,24,329954,132363,0,0,,0,0,7,8,4.0,24,0.0,0,5,83500,27,15,8,1,100.0,0,0,credit_card,individual,30000,36,6.07,913.61,A,A2,Feb-2018,Current,whole,Cash,26929.36,3634.21,3070.64,563.57,0.0
enterprise support manager,7.0,CA,RENT,166088.0,Not Verified,8.51,,,,0,,2000,3,11,6,129010,49468,0,0,,0,0,1,3,12.0,6,0.0,0,2,108800,6,5,2,1,100.0,0,0,debt_consolidation,individual,25000,36,7.35,775.94,A,A4,Jan-2018,Current,whole,Cash,21847.54,3869.49,3152.46,717.03,0.0
case manager,7.0,MO,MORTGAGE,49000.0,Verified,13.08,98000.0,Verified,26.02,0,35.0,2000,1,20,8,125503,32285,0,0,,0,0,5,1,3.0,8,0.0,0,0,0,3,2,0,2,95.0,0,0,credit_card,joint,17500,60,10.42,375.46,B,B3,Feb-2018,Current,whole,Cash,16594.28,1491.71,905.72,585.99,0.0
registered nurse,5.0,KS,RENT,60000.0,Not Verified,25.54,,,,0,,2005,3,34,7,75617,46382,0,0,,0,0,4,2,9.0,7,0.0,0,3,25500,20,3,3,0,100.0,0,0,debt_consolidation,individual,6000,36,7.34,186.2,A,A4,Mar-2018,Current,whole,Cash,5548.75,556.15,451.25,104.9,0.0
bakery,3.0,MO,OWN,30000.0,Verified,3.56,,,,1,18.0,1995,0,17,8,9840,4030,0,0,18.0,0,0,3,1,,8,0.0,0,0,1000,10,5,1,0,82.4,0,0,other,individual,20000,36,7.96,626.36,A,A5,Mar-2018,Current,whole,Cash,18509.07,1870.24,1490.93,379.31,0.0
sales,2.0,TX,MORTGAGE,150000.0,Source Verified,17.96,,,,0,,2007,1,33,17,418643,81282,0,0,,0,0,3,7,0.0,17,0.0,0,8,65800,15,12,9,1,100.0,0,0,debt_consolidation,individual,40000,36,11.99,1328.39,B,B5,Feb-2018,Current,fractional,Cash,36229.06,5260.27,3770.94,1489.33,0.0
reservations agent ,3.0,CA,RENT,30000.0,Not Verified,16.12,,,,0,,2010,0,6,4,24427,15442,0,0,,0,0,1,1,,4,0.0,0,2,7400,3,3,3,0,100.0,0,0,credit_card,individual,5000,36,7.97,156.62,A,A5,Feb-2018,Current,whole,DirectPay,4501.41,622.05,498.59,123.46,0.0
conference coordinator,2.0,GA,MORTGAGE,80400.0,Source Verified,11.28,,,,0,,1994,1,11,10,265661,38474,0,1,,0,0,1,5,12.0,10,0.0,0,3,35100,7,7,5,1,100.0,0,1,credit_card,individual,12000,60,10.41,257.4,B,B3,Mar-2018,Current,whole,Cash,11536.1,765.26,463.9,301.36,0.0
vision center sales,7.0,FL,RENT,55000.0,Source Verified,17.76,,,,0,61.0,2005,15,24,14,76805,31810,0,1,,0,0,1,9,4.0,14,0.0,0,5,36900,18,13,5,0,100.0,0,1,major_purchase,individual,36000,36,7.97,1127.62,A,A5,Jan-2018,Current,whole,Cash,24376.7,12614.09,11623.3,990.79,0.0
it analyst ii,2.0,CO,MORTGAGE,118000.0,Not Verified,13.95,,,,0,,1994,3,48,20,523500,27254,0,0,,0,0,1,4,7.0,20,0.0,0,4,103400,36,18,9,7,100.0,0,0,debt_consolidation,individual,10000,36,5.32,301.15,A,A1,Feb-2018,Current,whole,Cash,8965.88,1201.64,1034.12,167.52,0.0
owner/agent,5.0,NJ,MORTGAGE,117000.0,Source Verified,0.42,,,,0,,2004,1,13,8,31900,1158,0,1,,0,0,0,3,12.0,8,0.0,0,3,27900,11,8,3,1,100.0,0,1,home_improvement,individual,40000,36,9.44,1280.2,B,B1,Jan-2018,Current,whole,Cash,35095.78,6380.02,4904.22,1475.8,0.0
service delivery manager,1.0,MO,MORTGAGE,113000.0,Source Verified,6.06,,,,1,21.0,1988,3,29,6,237948,16960,0,0,65.0,0,0,1,2,3.0,6,0.0,0,4,26800,7,4,4,6,75.9,0,0,home_improvement,individual,20000,36,6.07,609.08,A,A2,Mar-2018,Current,whole,Cash,18981.6,1211.42,1018.4,193.02,0.0
operator,6.0,TX,MORTGAGE,65000.0,Not Verified,16.14,173000.0,Not Verified,11.35,0,,2002,0,26,11,367672,43093,0,0,,0,0,1,4,,11,0.0,0,3,60100,10,9,4,2,100.0,0,0,debt_consolidation,joint,17425,60,9.43,365.37,B,B1,Mar-2018,Current,whole,Cash,16734.28,1086.98,690.72,396.26,0.0
therapist,0.0,PA,RENT,57000.0,Source Verified,5.31,,,,0,,2002,1,20,3,15249,7103,0,0,,0,0,1,1,5.0,3,0.0,0,0,7000,11,2,0,2,100.0,0,0,medical,individual,7000,36,6.71,215.22,A,A3,Mar-2018,Current,whole,Cash,6646.86,425.22,353.14,72.08,0.0
,,FL,OWN,50000.0,Not Verified,9.84,,,,0,,2009,0,7,6,34700,15697,0,0,,0,0,0,2,,6,0.0,0,5,31200,6,6,6,0,100.0,0,0,credit_card,individual,20000,36,6.72,614.99,A,A3,Feb-2018,Current,fractional,Cash,18482.56,1888.46,1517.44,371.02,0.0
assistant professor,2.0,PA,RENT,71000.0,Not Verified,22.5,,,,0,,2005,1,23,17,90500,50320,0,0,,0,0,12,4,9.0,17,0.0,0,4,44800,9,5,4,0,100.0,0,0,credit_card,individual,7000,36,7.35,217.27,A,A4,Jan-2018,Current,whole,Cash,6117.28,1083.49,882.72,200.77,0.0
