state,county,pop_20,area_sq_miles,hh_inc_21,econ_type,unemp_20,foreign_born_num,pop_change_2010_2020,pct_emp_change_2010_2021
IN,"Martin, IN",9786.0,335.7605212842685,61520.0,Federal/State Government,4.3,8.0,-5.051287013741049,7.6
IN,"Miami, IN",35924.0,373.84225448148794,56867.0,Federal/State Government,8.2,472.0,-2.549928190120044,0.5
IN,"Monroe, IN",139517.0,394.5218838851763,53166.0,Federal/State Government,5.6,11345.0,1.2640062620493715,7.3
IN,"Montgomery, IN",37932.0,504.64722423424354,57997.0,Manufacturing,5.3,1184.0,-0.4931276885951107,5.3
IN,"Morgan, IN",71802.0,403.83369691288146,69203.0,Nonspecialized,5.5,980.0,4.189044038668099,11.6
IN,"Newton, IN",13796.0,401.7546903692218,61336.0,Nonspecialized,7.0,503.0,-2.906486941870261,-0.2
IN,"Noble, IN",47379.0,410.84499773744125,65979.0,Manufacturing,8.4,2592.0,-0.1661898350723662,6.1
IN,"Ohio, IN",5930.0,86.14975204518322,64947.0,Recreation,7.4,54.0,-3.0678851174934727,4.5
IN,"Orange, IN",19839.0,398.37858669615457,52910.0,Recreation,11.2,348.0,0.13608870967741934,-2.1
IN,"Owen, IN",21298.0,385.2948639144274,57716.0,Manufacturing,6.4,89.0,-1.1772885283893395,-3.5
IN,"Parke, IN",16154.0,444.7210855803193,55683.0,Federal/State Government,5.5,169.0,-6.822769479208721,2.5
IN,"Perry, IN",19150.0,381.74013547553113,58097.0,Manufacturing,6.6,168.0,-0.8687558175612783,6.0
IN,"Pike, IN",12233.0,334.30334233208805,52093.0,Mining,5.9,96.0,-4.632152588555858,-0.8
IN,"Porter, IN",173256.0,418.104484653983,80878.0,Manufacturing,8.2,6468.0,5.398465404671937,7.9
IN,"Posey, IN",25161.0,409.38496510408544,74102.0,Manufacturing,5.0,233.0,-2.655345426476264,0.0
IN,"Pulaski, IN",12488.0,433.6749089184969,58239.0,Manufacturing,6.1,262.0,-6.625876734815699,5.8
IN,"Putnam, IN",36666.0,480.5373179335194,61223.0,Nonspecialized,6.4,988.0,-3.2584358454284437,7.3
IN,"Randolph, IN",24375.0,452.3792287840716,50809.0,Manufacturing,6.6,421.0,-6.377287837682931,0.0
IN,"Ripley, IN",28980.0,446.42334404638166,65893.0,Nonspecialized,6.5,423.0,0.6141994586716636,1.7
IN,"Rush, IN",16744.0,408.1367674290383,60486.0,Nonspecialized,6.3,114.0,-3.6798528058877644,9.9
IN,"St. Joseph, IN",272549.0,457.7767317840855,59325.0,Nonspecialized,8.5,17169.0,2.240653951770308,8.4
IN,"Scott, IN",24336.0,190.40252116998226,54747.0,Manufacturing,8.5,158.0,0.8395020884165254,8.0
IN,"Shelby, IN",45026.0,411.13848751422785,64528.0,Manufacturing,7.3,1205.0,1.3930146727878296,10.1
IN,"Spencer, IN",19820.0,396.8816253202718,62311.0,Nonspecialized,5.6,504.0,-5.450553646429935,0.7
IN,"Starke, IN",23356.0,309.1442172705047,57994.0,Nonspecialized,8.1,390.0,0.03424217780250824,0.7
IN,"Steuben, IN",34440.0,308.7771846819368,65407.0,Manufacturing,6.3,436.0,0.7313149041977476,17.9
IN,"Sullivan, IN",20803.0,447.17228844303526,47606.0,Mining,7.0,86.0,-3.0640279394644936,-8.1
IN,"Switzerland, IN",9724.0,220.66752625880892,57362.0,Recreation,8.2,240.0,-8.254028078771318,-1.5
IN,"Tippecanoe, IN",186247.0,498.90711887468206,55192.0,Federal/State Government,6.6,21591.0,7.796619979164256,14.0
IN,"Tipton, IN",15365.0,260.5408202663487,67866.0,Nonspecialized,6.2,179.0,-3.6207329317269075,20.0
IN,"Union, IN",7090.0,161.19011748316981,65572.0,Nonspecialized,5.6,172.0,-5.707823310271421,1.0
IN,"Vanderburgh, IN",180158.0,233.40122155006122,53795.0,Nonspecialized,7.2,5810.0,0.2409531282171138,4.7
IN,"Vermillion, IN",15388.0,256.864256900032,53540.0,Manufacturing,7.6,102.0,-4.768073032321737,-8.8
IN,"Vigo, IN",106007.0,403.60997309640044,48421.0,Nonspecialized,7.9,3172.0,-1.5716564053111788,-4.4
IN,"Wabash, IN",30888.0,412.53785114062305,62193.0,Manufacturing,6.2,418.0,-5.81367063974702,-1.4
IN,"Warren, IN",8413.0,364.690468836149,63154.0,Farming,5.5,63.0,-0.7992477668077104,2.7
IN,"Warrick, IN",63966.0,384.84312630019906,83005.0,Nonspecialized,5.5,2647.0,7.051550536949856,9.1
IN,"Washington, IN",28220.0,513.686969206035,57348.0,Manufacturing,7.0,222.0,-0.28306560045290496,7.7
IN,"Wayne, IN",66455.0,401.75447531031034,50569.0,Nonspecialized,6.8,1638.0,-3.4302131549545103,3.6
IN,"Wells, IN",28179.0,368.08713978597586,66102.0,Manufacturing,5.9,456.0,1.9684469532493847,5.5
IN,"White, IN",24636.0,505.1389794083988,62151.0,Manufacturing,5.1,1098.0,0.18260763705717648,9.6
IN,"Whitley, IN",34316.0,335.56834394599514,64146.0,Manufacturing,6.0,505.0,2.7003484320557494,7.4
IA,"Adair, IA",7477.0,569.2706688216316,60847.0,Nonspecialized,3.8,96.0,-2.421244467586566,8.0
IA,"Adams, IA",3697.0,423.4329452491672,54403.0,Manufacturing,3.7,11.0,-8.066517746339041,-7.4
IA,"Allamakee, IA",14067.0,639.0437476930394,60717.0,Nonspecialized,5.0,748.0,-1.8771807397069087,-7.6
IA,"Appanoose, IA",12282.0,497.28927585764876,51222.0,Nonspecialized,5.2,103.0,-4.423062000465586,-0.4
IA,"Audubon, IA",5671.0,442.9613469251595,69484.0,Farming,3.4,51.0,-7.272430135643079,-10.2
IA,"Benton, IA",25536.0,716.1022707441116,78155.0,Nonspecialized,5.0,186.0,-1.921306948918546,-8.4
IA,"Black Hawk, IA",130980.0,565.7567544714493,60716.0,Manufacturing,6.0,8587.0,0.04119307346098101,-3.3
IA,"Boone, IA",26691.0,570.4875065058217,69888.0,Nonspecialized,4.0,453.0,1.554778377556451,0.8
IA,"Bremer, IA",24974.0,435.4790748065242,75395.0,Nonspecialized,3.8,486.0,2.932937881034767,1.6
IA,"Buchanan, IA",20586.0,571.078596889252,64503.0,Nonspecialized,4.5,290.0,-1.8751789292871457,1.2
IA,"Buena Vista, IA",20776.0,574.8991373705206,60576.0,Manufacturing,3.6,4266.0,2.7788746298124383,3.9
IA,"Butler, IA",14311.0,580.1381431110877,65284.0,Farming,4.5,224.0,-3.58512140983386,-1.1
IA,"Calhoun, IA",9886.0,569.8461066228879,59643.0,Farming,4.0,134.0,2.65770423991727,-10.5
IA,"Carroll, IA",20702.0,569.4532986253218,65598.0,Nonspecialized,3.9,387.0,-0.2690238278247502,-8.4
IA,"Cass, IA",13104.0,564.2583892280581,55909.0,Nonspecialized,3.8,209.0,-5.940097449125823,-5.8
IA,"Cedar, IA",18495.0,579.4616542624908,75894.0,Nonspecialized,4.3,302.0,0.03243418563165577,-3.8
IA,"Cerro Gordo, IA",42965.0,568.2999106559568,55465.0,Nonspecialized,5.1,833.0,-2.3193132658376934,-5.5
IA,"Cherokee, IA",11632.0,576.906589142498,64286.0,Manufacturing,3.7,283.0,-3.429423459244533,-12.3
IA,"Chickasaw, IA",11970.0,504.32380922228214,67667.0,Manufacturing,4.6,157.0,-3.432751828925155,1.6
IA,"Clarke, IA",9726.0,431.11149704168514,58483.0,Manufacturing,5.2,657.0,4.975231531337497,5.0
IA,"Clay, IA",16333.0,567.2379428012794,60162.0,Nonspecialized,4.4,233.0,-1.6979660406791866,-6.8
IA,"Clayton, IA",16996.0,778.4962652336613,56076.0,Nonspecialized,5.6,300.0,-5.990402118153235,-5.8
IA,"Clinton, IA",46418.0,694.9587009669543,60528.0,Manufacturing,6.6,612.0,-5.40760648261259,-15.1
IA,"Crawford, IA",16453.0,714.1984503403105,58874.0,Manufacturing,5.2,2802.0,-3.3399625643425366,-12.5
IA,"Dallas, IA",100486.0,588.2985091050615,94467.0,Nonspecialized,3.5,8730.0,50.71898389657519,42.0
IA,"Davis, IA",9109.0,502.18839855628676,75730.0,Farming,3.9,141.0,4.078601622300925,2.4
IA,"Decatur, IA",7610.0,531.8825446295504,48666.0,Nonspecialized,3.7,165.0,-9.601513539080052,-1.2
IA,"Delaware, IA",17458.0,577.6835259468384,69767.0,Manufacturing,3.9,79.0,-1.5537041206935376,3.8
IA,"Des Moines, IA",38831.0,416.1287141098723,53917.0,Manufacturing,7.3,770.0,-3.508989460632362,-7.4
IA,"Dickinson, IA",17747.0,380.532476212245,67949.0,Recreation,5.0,355.0,6.21587568248635,12.7
IA,"Dubuque, IA",99229.0,608.2993342054094,73968.0,Nonspecialized,5.7,2742.0,5.993401172413057,3.2
IA,"Emmet, IA",9332.0,395.88960450782014,52000.0,Nonspecialized,4.8,529.0,-8.87206367695593,-13.1
IA,"Fayette, IA",19399.0,730.8167972206821,56366.0,Nonspecialized,5.3,295.0,-6.566091954022989,-4.9
IA,"Floyd, IA",15552.0,500.57062928476887,59638.0,Manufacturing,5.9,593.0,-4.146476108691652,-0.7
IA,"Franklin, IA",9983.0,581.9686419396538,60269.0,Farming,3.7,505.0,-6.189138576779026,-4.0
IA,"Fremont, IA",6560.0,511.1677023214007,68622.0,Manufacturing,3.0,66.0,-11.2350490525467,-3.1
IA,"Greene, IA",8746.0,569.5604427510862,57737.0,Farming,4.1,136.0,-6.051842330762639,5.6
IA,"Grundy, IA",12312.0,501.85549006404665,71652.0,Farming,4.3,195.0,-0.9957439974303381,-3.8
IA,"Guthrie, IA",10612.0,590.6037807897179,66112.0,Farming,4.9,177.0,-3.0217272229322623,-3.6
IA,"Hamilton, IA",15020.0,576.7288192068844,64292.0,Farming,4.3,548.0,-4.045173227844063,-12.5
IA,"Hancock, IA",10757.0,571.0045973185976,61544.0,Manufacturing,4.5,169.0,-4.814390265408694,-2.6
IA,"Hardin, IA",16821.0,569.3068987192219,58126.0,Farming,4.5,540.0,-3.741302612067982,-12.2
IA,"Harrison, IA",14546.0,696.8743758658342,67433.0,Farming,4.0,80.0,-2.317792068595927,-10.3
IA,"Henry, IA",20412.0,434.2878013334425,61112.0,Manufacturing,5.2,818.0,1.6728716803176966,0.1
IA,"Howard, IA",9487.0,473.2465328024686,58857.0,Farming,4.3,100.0,-1.014007944804516,-1.1
IA,"Humboldt, IA",9595.0,434.37189593156415,69252.0,Manufacturing,4.1,283.0,-2.221090168110036,-3.3
IA,"Ida, IA",7007.0,431.51332708877413,58792.0,Manufacturing,3.5,93.0,-1.184934405416843,5.9
IA,"Iowa, IA",16679.0,586.4551067418073,66613.0,Manufacturing,4.3,165.0,1.8771018037297464,5.4
IA,"Jackson, IA",19437.0,636.0434600469191,61307.0,Nonspecialized,6.0,205.0,-1.828899637243047,-2.1
IA,"Jasper, IA",37802.0,730.4262062218049,65714.0,Nonspecialized,5.2,854.0,2.635578958797025,4.1
IA,"Jefferson, IA",15659.0,435.52417733209575,52763.0,Nonspecialized,5.4,1906.0,-7.005877812741199,13.8
IA,"Johnson, IA",152984.0,612.999757141732,68664.0,Federal/State Government,4.7,16445.0,16.787640775660517,7.3
IA,"Jones, IA",20647.0,575.6184051818001,62810.0,Nonspecialized,5.6,157.0,0.03876344607035566,-6.1
IA,"Keokuk, IA",9995.0,579.1751977229238,56843.0,Farming,4.8,98.0,-4.5476167824184195,-4.1
IA,"Kossuth, IA",14786.0,972.7310740435863,62571.0,Farming,3.7,273.0,-4.600141542816702,-1.3
IA,"Lee, IA",33512.0,517.5501048653507,56001.0,Manufacturing,6.4,550.0,-6.432993140371424,-10.4
IA,"Linn, IA",230263.0,717.0585601168808,70464.0,Nonspecialized,6.2,11395.0,9.029664908676015,0.3
IA,"Louisa, IA",10806.0,401.7717363941455,64151.0,Manufacturing,4.8,1044.0,-4.8300693773601475,2.5
IA,"Lucas, IA",8615.0,430.6808618418309,64796.0,Nonspecialized,3.6,245.0,-2.9669588671611598,12.7
IA,"Lyon, IA",11917.0,587.6093869932988,70654.0,Farming,2.5,227.0,3.048096019342026,10.5
IA,"Madison, IA",16626.0,561.0060942367301,82730.0,Nonspecialized,5.6,211.0,5.542445309012054,2.8
IA,"Mahaska, IA",22148.0,570.8514217054287,62776.0,Nonspecialized,4.7,409.0,-0.8534024395692775,4.0
IA,"Marion, IA",33377.0,554.4902470590597,69307.0,Manufacturing,4.1,720.0,0.3152301179861299,8.9
IA,"Marshall, IA",40059.0,572.5030656512695,63541.0,Manufacturing,6.9,5293.0,-1.3358590828577053,-13.4
IA,"Mills, IA",14405.0,437.43079118513293,76917.0,Federal/State Government,3.9,191.0,-3.8183146291254397,-6.1
IA,"Mitchell, IA",10582.0,469.2563100678459,61719.0,Manufacturing,3.3,172.0,-1.9580549368968077,4.0
IA,"Monona, IA",8742.0,694.0723574781041,56394.0,Farming,4.6,36.0,-5.322947095098994,-6.6
IA,"Monroe, IA",7582.0,433.71659675643286,62014.0,Manufacturing,5.1,100.0,-4.9309912170639905,-0.1
IA,"Montgomery, IA",10335.0,424.096857205516,53399.0,Nonspecialized,4.6,67.0,-3.8175046554934826,-2.7
IA,"Muscatine, IA",43113.0,437.4449943397421,63519.0,Manufacturing,5.8,2953.0,1.146332904433267,-0.5
IA,"O'Brien, IA",14154.0,573.035070818861,62959.0,Farming,3.3,347.0,-1.500208362272538,1.3
IA,"Osceola, IA",6189.0,398.6867132202929,62624.0,Farming,2.8,323.0,-4.178272980501393,-0.9
IA,"Page, IA",15180.0,534.9436530207862,55317.0,Nonspecialized,4.9,231.0,-4.525483304042179,-9.1
IA,"Palo Alto, IA",8961.0,563.8638298710264,57866.0,Farming,4.5,215.0,-4.511198386583165,-4.4
IA,"Plymouth, IA",25681.0,862.8284212127624,74002.0,Manufacturing,3.5,931.0,2.8495957736332347,1.0
IA,"Pocahontas, IA",7075.0,577.2409791087836,59634.0,Farming,3.4,189.0,-3.1737346101231187,6.9
IA,"Polk, IA",492769.0,572.1989198405553,73276.0,Nonspecialized,5.9,46131.0,14.341677503250974,11.5
IA,"Pottawattamie, IA",93560.0,951.2676989237016,66144.0,Nonspecialized,5.2,3738.0,0.546383563408403,-4.7
IA,"Poweshiek, IA",18643.0,584.9236228121521,60542.0,Nonspecialized,4.8,495.0,-1.3323464100666174,-3.4
IA,"Ringgold, IA",4639.0,535.4976019193912,52849.0,Farming,3.8,28.0,-9.121029039173651,-7.2
IA,"Sac, IA",9791.0,575.0220475924986,66007.0,Farming,3.5,167.0,-5.178743961352657,-7.2
IA,"Scott, IA",174488.0,458.096159904988,66443.0,Nonspecialized,6.6,7312.0,5.716481867041108,1.5
IA,"Shelby, IA",11699.0,590.7790024509766,64534.0,Nonspecialized,3.5,232.0,-3.4601791731733376,-2.6
IA,"Sioux, IA",35869.0,767.9141737336234,84283.0,Manufacturing,2.6,2080.0,6.432470923332542,13.0
IA,"Story, IA",98615.0,572.544178969169,65137.0,Federal/State Government,3.5,9064.0,10.045565209622302,9.4
IA,"Tama, IA",17072.0,721.0112552645031,61660.0,Farming,5.0,929.0,-3.557156526143975,0.0
IA,"Taylor, IA",5861.0,531.9016447180451,54458.0,Farming,3.6,280.0,-6.664555960107646,0.1
IA,"Union, IA",12097.0,423.6451319465573,55698.0,Manufacturing,5.7,237.0,-3.1594064145524174,-11.9
IA,"Van Buren, IA",7204.0,484.79209710624144,53210.0,Manufacturing,4.5,97.0,-4.8480845442536324,-4.9
IA,"Wapello, IA",35341.0,431.84243093018193,55297.0,Manufacturing,5.8,2605.0,-0.527719298245614,-5.1
IA,"Warren, IA",52548.0,569.8367162318899,85704.0,Nonspecialized,4.4,849.0,13.365062195781505,9.9
IA,"Washington, IA",22511.0,568.8283250733208,65761.0,Nonspecialized,4.0,808.0,3.9670106892738666,-6.2
IA,"Wayne, IA",6509.0,525.4686712834191,53282.0,Manufacturing,4.3,65.0,1.468061846009683,0.9
IA,"Webster, IA",36954.0,715.7063635043869,55183.0,Nonspecialized,5.1,973.0,-2.667508483939705,-5.7
IA,"Winnebago, IA",10650.0,400.4890972467826,59949.0,Nonspecialized,6.2,334.0,-1.7209644763482423,-12.4
IA,"Winneshiek, IA",20031.0,689.8358668071049,70482.0,Nonspecialized,4.8,439.0,-4.682750759878419,-5.7
IA,"Woodbury, IA",105829.0,872.8962991334323,60110.0,Nonspecialized,5.1,9946.0,3.688877578984458,0.6
IA,"Worth, IA",7425.0,400.12344922061413,64965.0,Farming,5.2,54.0,-2.0400105290866017,-4.1
IA,"Wright, IA",12914.0,580.4153830056356,61072.0,Farming,3.9,530.0,-2.1619170005291406,0.9
KS,"Allen, KS",12537.0,500.29738940875404,50794.0,Manufacturing,5.2,354.0,-6.319646997232817,-1.7
KS,"Anderson, KS",7850.0,579.6411743992636,57068.0,Farming,3.9,53.0,-3.2831399654406317,7.5
KS,"Atchison, KS",16305.0,431.17441277720206,57445.0,Manufacturing,6.6,344.0,-3.403450720869771,-9.4
KS,"Barber, KS",4198.0,1134.07505324349,56344.0,Mining,3.1,81.0,-13.022011931701297,-14.7
KS,"Barton, KS",25419.0,895.2572069831983,54236.0,Mining,4.4,1443.0,-7.881043578810436,-8.0
KS,"Bourbon, KS",14333.0,635.461107541811,51355.0,Nonspecialized,5.5,199.0,-5.358202069465498,-4.6
KS,"Brown, KS",9473.0,570.8713986319627,52446.0,Nonspecialized,4.3,43.0,-4.767628205128204,1.7
KS,"Butler, KS",67401.0,1429.7065851270354,71826.0,Nonspecialized,6.4,2023.0,2.2768670309653913,2.8
KS,"Chase, KS",2564.0,773.0532998608488,57415.0,Mining,5.3,72.0,-7.813620071684587,-0.7
KS,"Chautauqua, KS",3386.0,638.8810040818722,46986.0,Mining,5.9,23.0,-7.904061052057782,-11.7
KS,"Cherokee, KS",19275.0,587.5668261783452,51353.0,Manufacturing,5.1,176.0,-10.373559227885016,-2.1
KS,"Cheyenne, KS",2620.0,1019.8896369404029,49281.0,Farming,2.2,125.0,-4.035216434336023,-5.4
KS,"Clark, KS",1973.0,974.6378400208804,58699.0,Farming,1.9,41.0,-10.112866817155757,-4.4
KS,"Clay, KS",8112.0,645.2984631589027,59343.0,Nonspecialized,4.3,60.0,-4.897480960749854,-15.5
KS,"Cloud, KS",8988.0,715.3417896144692,50176.0,Nonspecialized,3.9,161.0,-5.255428511486416,-13.7
KS,"Coffey, KS",8370.0,626.8847257207369,64991.0,Nonspecialized,5.0,94.0,-2.801999767468899,-14.5
KS,"Comanche, KS",1681.0,788.2975091004282,51548.0,Farming,3.2,13.0,-10.682178741406663,-8.2
KS,"Cowley, KS",34498.0,1125.7381003309667,51699.0,Manufacturing,6.3,1257.0,-4.852524028531299,1.2
KS,"Crawford, KS",38930.0,589.7707858105906,47718.0,Nonspecialized,5.3,1126.0,-0.41396228343639807,3.7
KS,"Decatur, KS",2749.0,893.5173958334942,49062.0,Farming,3.4,41.0,-6.653157716987504,-15.2
KS,"Dickinson, KS",18353.0,847.0677701981631,60693.0,Nonspecialized,4.6,237.0,-6.844183456515136,-7.7
KS,"Doniphan, KS",7469.0,393.47892384057377,59400.0,Nonspecialized,4.5,55.0,-5.475141598489616,-3.2
KS,"Douglas, KS",118814.0,455.7658579885312,59763.0,Federal/State Government,5.8,7814.0,7.181527800335662,3.2
KS,"Edwards, KS",2898.0,621.8944817504946,40896.0,Farming,2.9,254.0,-4.280540006585446,-10.1
KS,"Elk, KS",2475.0,644.2642761279203,45405.0,Farming,4.7,11.0,-13.844552394170714,-13.3
KS,"Ellis, KS",28931.0,899.9123914859837,58846.0,Mining,3.3,849.0,1.6940812596654014,-0.8
KS,"Ellsworth, KS",6354.0,715.5751547883619,59368.0,Nonspecialized,3.0,106.0,-1.8623980298599352,-18.4
KS,"Finney, KS",38297.0,1301.9974810694105,62157.0,Manufacturing,3.2,8532.0,4.606264955405699,3.1
KS,"Ford, KS",34206.0,1098.2708190153776,67105.0,Manufacturing,3.2,8223.0,1.296974710470338,-0.4
KS,"Franklin, KS",26028.0,571.7718398695283,64136.0,Nonspecialized,5.2,612.0,0.01538935056940597,7.6
KS,"Geary, KS",36747.0,384.6631281689336,54104.0,Federal/State Government,6.8,2868.0,6.9175251731563945,-10.1
KS,"Gove, KS",2694.0,1071.665946714811,58442.0,Farming,2.5,47.0,0.8534322820037107,-1.2
KS,"Graham, KS",2405.0,898.5268866110576,49884.0,Mining,4.3,22.0,-7.008086253369273,-17.0
KS,"Grant, KS",7327.0,574.8080539369295,64425.0,Mining,3.9,1526.0,-6.092732149699834,-28.6
KS,"Gray, KS",5633.0,868.8674132853125,69219.0,Farming,2.1,681.0,-5.877455877455877,-6.1
KS,"Greeley, KS",1277.0,778.4043428000439,65448.0,Farming,1.6,129.0,2.967121090617482,1.6
KS,"Greenwood, KS",5972.0,1143.3039983196834,50157.0,Mining,5.1,49.0,-10.061294662879353,-8.1
KS,"Hamilton, KS",2494.0,996.5136240013467,61066.0,Farming,1.5,454.0,-6.394052044609666,-9.7
KS,"Harper, KS",5461.0,801.2741198028717,49103.0,Mining,4.2,94.0,-9.098442161087172,-2.0
KS,"Harvey, KS",33942.0,539.7558517645641,65989.0,Nonspecialized,5.2,823.0,-1.9028947064929074,-0.5
KS,"Haskell, KS",3756.0,577.5210576265218,66245.0,Farming,2.2,836.0,-11.18421052631579,-7.5
KS,"Hodgeman, KS",1718.0,859.9920733223474,65042.0,Farming,2.5,54.0,-10.073068893528184,-2.8
KS,"Jackson, KS",13230.0,656.2193913639754,54623.0,Nonspecialized,5.2,279.0,-1.7085128509879661,-0.1
KS,"Jefferson, KS",18300.0,532.6257893858967,73702.0,Farming,4.7,159.0,-3.963191467112831,1.5
KS,"Jewell, KS",2926.0,909.970844652562,52362.0,Farming,2.9,25.0,-4.712382190445239,-18.0
KS,"Johnson, KS",610536.0,473.62949558067453,93220.0,Nonspecialized,4.9,54261.0,12.070293046956976,15.9
KS,"Kearny, KS",3971.0,870.5432847565316,76518.0,Farming,2.5,496.0,0.15086748805632386,-2.2
KS,"Kingman, KS",7446.0,863.4191077333177,58917.0,Mining,5.1,95.0,-4.937643166200051,-11.8
KS,"Kiowa, KS",2452.0,722.6395670559091,55600.0,Farming,3.1,58.0,-3.6427732079905994,-10.0
KS,"Labette, KS",20119.0,645.3932276906303,49185.0,Nonspecialized,5.5,167.0,-6.585828666635813,-11.0
KS,"Lane, KS",1568.0,717.4088142493324,61506.0,Farming,2.8,68.0,-10.057142857142857,-22.5
KS,"Leavenworth, KS",81870.0,463.40691810155107,81325.0,Federal/State Government,5.6,2269.0,7.417319322549752,12.2
KS,"Lincoln, KS",2947.0,719.3958840735942,53199.0,Farming,2.8,14.0,-9.31811169392163,-6.7
KS,"Linn, KS",9582.0,594.0810158193783,57104.0,Farming,7.0,90.0,-0.6731565865782934,2.8
KS,"Logan, KS",2743.0,1072.993281436053,61365.0,Farming,2.3,78.0,0.21770682148040638,-4.2
KS,"Lyon, KS",32100.0,847.4781435280781,51420.0,Federal/State Government,4.5,3333.0,-4.485010388839418,0.7
KS,"McPherson, KS",30160.0,898.2850229421913,64853.0,Manufacturing,3.3,687.0,3.574366004112406,7.4
KS,"Marion, KS",11754.0,944.2988639329603,56983.0,Farming,3.9,148.0,-6.611374407582939,-7.7
KS,"Marshall, KS",10014.0,900.1747733966336,55737.0,Nonspecialized,2.9,63.0,-0.7808638924582386,-5.0
KS,"Meade, KS",4045.0,978.0826772170373,68909.0,Farming,2.7,455.0,-11.366120218579235,-13.1
KS,"Miami, KS",34183.0,575.8787558089073,77550.0,Nonspecialized,4.8,401.0,4.282185012352457,8.9
KS,"Mitchell, KS",5764.0,701.792027993952,59001.0,Nonspecialized,2.5,62.0,-9.053820806527538,-8.8
KS,"Montgomery, KS",31360.0,643.593748310803,49251.0,Manufacturing,7.1,508.0,-11.234529615742437,-12.6
KS,"Morris, KS",5360.0,695.3427023600109,53808.0,Farming,3.8,137.0,-9.066351511058585,-3.5
KS,"Morton, KS",2695.0,729.730652033909,57476.0,Farming,2.9,264.0,-16.455304670584596,-34.2
KS,"Nemaha, KS",10218.0,717.4272367285099,68755.0,Manufacturing,2.7,73.0,0.9333857339359403,-2.2
KS,"Neosho, KS",15909.0,571.4812894885999,51056.0,Nonspecialized,6.2,399.0,-3.6821705426356592,-12.4
KS,"Ness, KS",2678.0,1074.7394327695727,57269.0,Mining,3.3,166.0,-13.517862890247828,-17.5
KS,"Norton, KS",5435.0,878.0437276157264,52131.0,Nonspecialized,2.5,80.0,-3.7383177570093453,-12.1
KS,"Osage, KS",15724.0,705.5064865165399,63166.0,Farming,5.0,190.0,-3.24639459957042,-1.9
KS,"Osborne, KS",3494.0,892.5156908062894,52866.0,Farming,2.6,36.0,-9.279419388284085,-9.1
KS,"Ottawa, KS",5733.0,720.7304346583845,58366.0,Farming,4.0,62.0,-5.844688885240519,-6.7
KS,"Pawnee, KS",6244.0,754.2628178200054,54004.0,Federal/State Government,3.5,105.0,-10.325541373870644,-19.6
KS,"Phillips, KS",4953.0,885.871145348936,54720.0,Nonspecialized,3.2,61.0,-11.715703651187521,-10.5
KS,"Pottawatomie, KS",25392.0,840.7402513061836,78296.0,Nonspecialized,4.0,413.0,17.33012405110165,5.8
KS,"Pratt, KS",9151.0,735.0385214139989,58506.0,Mining,3.5,160.0,-5.167771333885667,-3.9
KS,"Rawlins, KS",2555.0,1069.4164250954059,49823.0,Farming,2.5,74.0,1.66732830488289,10.1
KS,"Reno, KS",61808.0,1255.3077404219634,52121.0,Nonspecialized,5.3,1186.0,-4.050472012524995,-6.5
